,n,t,r,d,i,id,iter
0,200,10,1,98.0,0,1000,1
1,200,10,1,98.0,1,1000,1
2,200,10,1,99.0,2,1000,1
3,200,10,1,99.0,3,1000,1
4,200,10,1,99.0,4,1000,1
5,200,10,1,99.0,5,1000,1
6,200,10,1,99.0,6,1000,1
7,200,10,1,101.0,7,1000,1
8,200,10,1,101.0,8,1000,1
9,200,10,1,101.0,9,1000,1
10,200,10,1,102.0,10,1000,1
11,200,10,1,102.0,11,1000,1
12,200,10,1,102.0,12,1000,1
13,200,10,1,105.0,13,1000,1
14,200,10,1,105.0,14,1000,1
15,200,10,1,106.0,15,1000,1
16,200,10,1,106.0,16,1000,1
17,200,10,1,107.0,17,1000,1
18,200,10,1,107.0,18,1000,1
19,200,10,1,108.0,19,1000,1
20,200,10,1,108.0,20,1000,1
21,200,10,1,108.0,21,1000,1
22,200,10,1,108.0,22,1000,1
23,200,10,1,108.0,23,1000,1
24,200,10,1,108.0,24,1000,1
25,200,10,1,108.0,25,1000,1
26,200,10,1,108.0,26,1000,1
27,200,10,1,109.0,27,1000,1
28,200,10,1,109.0,28,1000,1
29,200,10,1,109.0,29,1000,1
30,200,10,1,109.0,30,1000,1
31,200,10,1,109.0,31,1000,1
32,200,10,1,109.0,32,1000,1
33,200,10,1,109.0,33,1000,1
34,200,10,1,109.0,34,1000,1
35,200,10,1,108.0,35,1000,1
36,200,10,1,108.0,36,1000,1
37,200,10,1,109.0,37,1000,1
38,200,10,1,109.0,38,1000,1
39,200,10,1,111.0,39,1000,1
40,200,10,1,113.0,40,1000,1
41,200,10,1,113.0,41,1000,1
42,200,10,1,113.0,42,1000,1
43,200,10,1,113.0,43,1000,1
44,200,10,1,113.0,44,1000,1
45,200,10,1,113.0,45,1000,1
46,200,10,1,112.0,46,1000,1
47,200,10,1,112.0,47,1000,1
48,200,10,1,112.0,48,1000,1
49,200,10,1,112.0,49,1000,1
50,200,10,1,112.0,50,1000,1
51,200,10,1,112.0,51,1000,1
52,200,10,1,112.0,52,1000,1
53,200,10,1,112.0,53,1000,1
54,200,10,1,112.0,54,1000,1
55,200,10,1,112.0,55,1000,1
56,200,10,1,112.0,56,1000,1
57,200,10,1,112.0,57,1000,1
58,200,10,1,113.0,58,1000,1
59,200,10,1,114.0,59,1000,1
60,200,10,1,114.0,60,1000,1
61,200,10,1,114.0,61,1000,1
62,200,10,1,114.0,62,1000,1
63,200,10,1,114.0,63,1000,1
64,200,10,1,114.0,64,1000,1
65,200,10,1,114.0,65,1000,1
66,200,10,1,114.0,66,1000,1
67,200,10,1,114.0,67,1000,1
68,200,10,1,113.0,68,1000,1
69,200,10,1,114.0,69,1000,1
70,200,10,1,114.0,70,1000,1
71,200,10,1,114.0,71,1000,1
72,200,10,1,115.0,72,1000,1
73,200,10,1,115.0,73,1000,1
74,200,10,1,115.0,74,1000,1
75,200,10,1,117.0,75,1000,1
76,200,10,1,117.0,76,1000,1
77,200,10,1,117.0,77,1000,1
78,200,10,1,117.0,78,1000,1
79,200,10,1,118.0,79,1000,1
80,200,10,1,118.0,80,1000,1
81,200,10,1,118.0,81,1000,1
82,200,10,1,121.0,82,1000,1
83,200,10,1,121.0,83,1000,1
84,200,10,1,121.0,84,1000,1
85,200,10,1,122.0,85,1000,1
86,200,10,1,122.0,86,1000,1
87,200,10,1,123.0,87,1000,1
88,200,10,1,124.0,88,1000,1
89,200,10,1,124.0,89,1000,1
90,200,10,1,123.0,90,1000,1
91,200,10,1,123.0,91,1000,1
92,200,10,1,123.0,92,1000,1
93,200,10,1,124.0,93,1000,1
94,200,10,1,124.0,94,1000,1
95,200,10,1,124.0,95,1000,1
96,200,10,1,124.0,96,1000,1
97,200,10,1,124.0,97,1000,1
98,200,10,1,124.0,98,1000,1
99,200,10,1,124.0,99,1000,1
100,200,10,1,124.0,100,1000,1
101,200,10,1,125.0,101,1000,1
102,200,10,1,126.0,102,1000,1
103,200,10,1,126.0,103,1000,1
104,200,10,1,126.0,104,1000,1
105,200,10,1,126.0,105,1000,1
106,200,10,1,126.0,106,1000,1
107,200,10,1,126.0,107,1000,1
108,200,10,1,127.0,108,1000,1
109,200,10,1,129.0,109,1000,1
110,200,10,1,129.0,110,1000,1
111,200,10,1,129.0,111,1000,1
112,200,10,1,129.0,112,1000,1
113,200,10,1,129.0,113,1000,1
114,200,10,1,129.0,114,1000,1
115,200,10,1,129.0,115,1000,1
116,200,10,1,129.0,116,1000,1
117,200,10,1,129.0,117,1000,1
118,200,10,1,129.0,118,1000,1
119,200,10,1,129.0,119,1000,1
120,200,10,1,129.0,120,1000,1
121,200,10,1,129.0,121,1000,1
122,200,10,1,129.0,122,1000,1
123,200,10,1,128.0,123,1000,1
124,200,10,1,128.0,124,1000,1
125,200,10,1,128.0,125,1000,1
126,200,10,1,128.0,126,1000,1
127,200,10,1,129.0,127,1000,1
128,200,10,1,131.0,128,1000,1
129,200,10,1,132.0,129,1000,1
130,200,10,1,132.0,130,1000,1
131,200,10,1,132.0,131,1000,1
132,200,10,1,132.0,132,1000,1
133,200,10,1,132.0,133,1000,1
134,200,10,1,131.0,134,1000,1
135,200,10,1,131.0,135,1000,1
136,200,10,1,131.0,136,1000,1
137,200,10,1,131.0,137,1000,1
138,200,10,1,131.0,138,1000,1
139,200,10,1,131.0,139,1000,1
140,200,10,1,131.0,140,1000,1
141,200,10,1,131.0,141,1000,1
142,200,10,1,131.0,142,1000,1
143,200,10,1,131.0,143,1000,1
144,200,10,1,131.0,144,1000,1
145,200,10,1,132.0,145,1000,1
146,200,10,1,132.0,146,1000,1
147,200,10,1,132.0,147,1000,1
148,200,10,1,132.0,148,1000,1
149,200,10,1,132.0,149,1000,1
150,200,10,1,132.0,150,1000,1
151,200,10,1,132.0,151,1000,1
152,200,10,1,132.0,152,1000,1
153,200,10,1,132.0,153,1000,1
154,200,10,1,134.0,154,1000,1
155,200,10,1,134.0,155,1000,1
156,200,10,1,134.0,156,1000,1
157,200,10,1,135.0,157,1000,1
158,200,10,1,136.0,158,1000,1
159,200,10,1,136.0,159,1000,1
160,200,10,1,136.0,160,1000,1
161,200,10,1,136.0,161,1000,1
162,200,10,1,136.0,162,1000,1
163,200,10,1,136.0,163,1000,1
164,200,10,1,136.0,164,1000,1
165,200,10,1,136.0,165,1000,1
166,200,10,1,136.0,166,1000,1
167,200,10,1,135.0,167,1000,1
168,200,10,1,135.0,168,1000,1
169,200,10,1,135.0,169,1000,1
170,200,10,1,135.0,170,1000,1
171,200,10,1,135.0,171,1000,1
172,200,10,1,135.0,172,1000,1
173,200,10,1,135.0,173,1000,1
174,200,10,1,135.0,174,1000,1
175,200,10,1,135.0,175,1000,1
176,200,10,1,136.0,176,1000,1
177,200,10,1,136.0,177,1000,1
178,200,10,1,135.0,178,1000,1
179,200,10,1,135.0,179,1000,1
180,200,10,1,135.0,180,1000,1
181,200,10,1,137.0,181,1000,1
182,200,10,1,137.0,182,1000,1
183,200,10,1,137.0,183,1000,1
184,200,10,1,137.0,184,1000,1
185,200,10,1,137.0,185,1000,1
186,200,10,1,137.0,186,1000,1
187,200,10,1,137.0,187,1000,1
188,200,10,1,137.0,188,1000,1
189,200,10,1,136.0,189,1000,1
190,200,10,1,136.0,190,1000,1
191,200,10,1,136.0,191,1000,1
192,200,10,1,136.0,192,1000,1
193,200,10,1,137.0,193,1000,1
194,200,10,1,138.0,194,1000,1
195,200,10,1,138.0,195,1000,1
196,200,10,1,139.0,196,1000,1
197,200,10,1,140.0,197,1000,1
198,200,10,1,140.0,198,1000,1
199,200,10,1,140.0,199,1000,1
200,200,10,1,139.0,200,1000,1
201,200,10,1,139.0,201,1000,1
202,200,10,1,140.0,202,1000,1
203,200,10,1,140.0,203,1000,1
204,200,10,1,140.0,204,1000,1
205,200,10,1,140.0,205,1000,1
206,200,10,1,140.0,206,1000,1
207,200,10,1,140.0,207,1000,1
208,200,10,1,140.0,208,1000,1
209,200,10,1,140.0,209,1000,1
210,200,10,1,140.0,210,1000,1
211,200,10,1,139.0,211,1000,1
212,200,10,1,139.0,212,1000,1
213,200,10,1,139.0,213,1000,1
214,200,10,1,139.0,214,1000,1
215,200,10,1,139.0,215,1000,1
216,200,10,1,140.0,216,1000,1
217,200,10,1,140.0,217,1000,1
218,200,10,1,142.0,218,1000,1
219,200,10,1,142.0,219,1000,1
220,200,10,1,142.0,220,1000,1
221,200,10,1,142.0,221,1000,1
222,200,10,1,141.0,222,1000,1
223,200,10,1,142.0,223,1000,1
224,200,10,1,142.0,224,1000,1
225,200,10,1,142.0,225,1000,1
226,200,10,1,142.0,226,1000,1
227,200,10,1,142.0,227,1000,1
228,200,10,1,142.0,228,1000,1
229,200,10,1,142.0,229,1000,1
230,200,10,1,142.0,230,1000,1
231,200,10,1,142.0,231,1000,1
232,200,10,1,142.0,232,1000,1
233,200,10,1,141.0,233,1000,1
234,200,10,1,141.0,234,1000,1
235,200,10,1,142.0,235,1000,1
236,200,10,1,142.0,236,1000,1
237,200,10,1,142.0,237,1000,1
238,200,10,1,142.0,238,1000,1
239,200,10,1,142.0,239,1000,1
240,200,10,1,143.0,240,1000,1
241,200,10,1,143.0,241,1000,1
242,200,10,1,143.0,242,1000,1
243,200,10,1,143.0,243,1000,1
244,200,10,1,142.0,244,1000,1
245,200,10,1,142.0,245,1000,1
246,200,10,1,142.0,246,1000,1
247,200,10,1,142.0,247,1000,1
248,200,10,1,143.0,248,1000,1
249,200,10,1,143.0,249,1000,1
250,200,10,1,144.0,250,1000,1
251,200,10,1,144.0,251,1000,1
252,200,10,1,144.0,252,1000,1
253,200,10,1,144.0,253,1000,1
254,200,10,1,144.0,254,1000,1
255,200,10,1,146.0,255,1000,1
256,200,10,1,146.0,256,1000,1
257,200,10,1,147.0,257,1000,1
258,200,10,1,148.0,258,1000,1
259,200,10,1,148.0,259,1000,1
260,200,10,1,148.0,260,1000,1
261,200,10,1,148.0,261,1000,1
