,n,t,r,d,i,id,iter
0,1000,10,10,500.75,0,20000,20
1,1000,10,10,500.75,1,20000,20
2,1000,10,10,501.6,2,20000,20
3,1000,10,10,502.95,3,20000,20
4,1000,10,10,503.95,4,20000,20
5,1000,10,10,504.75,5,20000,20
6,1000,10,10,505.65,6,20000,20
7,1000,10,10,506.55,7,20000,20
8,1000,10,10,507.3,8,20000,20
9,1000,10,10,508.05,9,20000,20
10,1000,10,10,509.1,10,20000,20
11,1000,10,10,510.5,11,20000,20
12,1000,10,10,510.5,12,20000,20
13,1000,10,10,511.2,13,20000,20
14,1000,10,10,512.05,14,20000,20
15,1000,10,10,513.1,15,20000,20
16,1000,10,10,514.4,16,20000,20
17,1000,10,10,515.35,17,20000,20
18,1000,10,10,516.7,18,20000,20
19,1000,10,10,517.6,19,20000,20
20,1000,10,10,518.75,20,20000,20
21,1000,10,10,520.15,21,20000,20
22,1000,10,10,521.5,22,20000,20
23,1000,10,10,521.5,23,20000,20
24,1000,10,10,522.45,24,20000,20
25,1000,10,10,523.6,25,20000,20
26,1000,10,10,525.0,26,20000,20
27,1000,10,10,525.9,27,20000,20
28,1000,10,10,527.15,28,20000,20
29,1000,10,10,528.85,29,20000,20
30,1000,10,10,529.5,30,20000,20
31,1000,10,10,530.3,31,20000,20
32,1000,10,10,531.25,32,20000,20
33,1000,10,10,532.55,33,20000,20
34,1000,10,10,532.55,34,20000,20
35,1000,10,10,533.8,35,20000,20
36,1000,10,10,534.3,36,20000,20
37,1000,10,10,534.9,37,20000,20
38,1000,10,10,535.2,38,20000,20
39,1000,10,10,536.6,39,20000,20
40,1000,10,10,537.3,40,20000,20
41,1000,10,10,537.7,41,20000,20
42,1000,10,10,538.3,42,20000,20
43,1000,10,10,539.1,43,20000,20
44,1000,10,10,540.1,44,20000,20
45,1000,10,10,540.1,45,20000,20
46,1000,10,10,541.3,46,20000,20
47,1000,10,10,542.35,47,20000,20
48,1000,10,10,543.35,48,20000,20
49,1000,10,10,543.7,49,20000,20
50,1000,10,10,544.35,50,20000,20
51,1000,10,10,545.15,51,20000,20
52,1000,10,10,545.55,52,20000,20
53,1000,10,10,546.1,53,20000,20
54,1000,10,10,547.3,54,20000,20
55,1000,10,10,548.35,55,20000,20
56,1000,10,10,548.35,56,20000,20
57,1000,10,10,548.7,57,20000,20
58,1000,10,10,548.95,58,20000,20
59,1000,10,10,550.25,59,20000,20
60,1000,10,10,550.9,60,20000,20
61,1000,10,10,551.65,61,20000,20
62,1000,10,10,552.3,62,20000,20
63,1000,10,10,553.15,63,20000,20
64,1000,10,10,553.9,64,20000,20
65,1000,10,10,554.25,65,20000,20
66,1000,10,10,554.8,66,20000,20
67,1000,10,10,554.8,67,20000,20
68,1000,10,10,555.2,68,20000,20
69,1000,10,10,555.8,69,20000,20
70,1000,10,10,556.8,70,20000,20
71,1000,10,10,557.25,71,20000,20
72,1000,10,10,558.0,72,20000,20
73,1000,10,10,558.85,73,20000,20
74,1000,10,10,559.75,74,20000,20
75,1000,10,10,560.05,75,20000,20
76,1000,10,10,560.25,76,20000,20
77,1000,10,10,561.15,77,20000,20
78,1000,10,10,561.15,78,20000,20
79,1000,10,10,561.35,79,20000,20
80,1000,10,10,562.25,80,20000,20
81,1000,10,10,562.8,81,20000,20
82,1000,10,10,563.1,82,20000,20
83,1000,10,10,563.95,83,20000,20
84,1000,10,10,564.95,84,20000,20
85,1000,10,10,565.3,85,20000,20
86,1000,10,10,565.55,86,20000,20
87,1000,10,10,566.45,87,20000,20
88,1000,10,10,567.45,88,20000,20
89,1000,10,10,567.45,89,20000,20
90,1000,10,10,568.6,90,20000,20
91,1000,10,10,569.3,91,20000,20
92,1000,10,10,570.95,92,20000,20
93,1000,10,10,571.95,93,20000,20
94,1000,10,10,572.25,94,20000,20
95,1000,10,10,572.6,95,20000,20
96,1000,10,10,573.2,96,20000,20
97,1000,10,10,574.05,97,20000,20
98,1000,10,10,575.15,98,20000,20
99,1000,10,10,576.1,99,20000,20
100,1000,10,10,576.1,100,20000,20
101,1000,10,10,576.1,101,20000,20
102,1000,10,10,576.45,102,20000,20
103,1000,10,10,577.0,103,20000,20
104,1000,10,10,577.55,104,20000,20
105,1000,10,10,577.75,105,20000,20
106,1000,10,10,578.55,106,20000,20
107,1000,10,10,579.45,107,20000,20
108,1000,10,10,579.75,108,20000,20
109,1000,10,10,580.4,109,20000,20
110,1000,10,10,581.2,110,20000,20
111,1000,10,10,581.2,111,20000,20
112,1000,10,10,581.65,112,20000,20
113,1000,10,10,581.8,113,20000,20
114,1000,10,10,582.5,114,20000,20
115,1000,10,10,582.9,115,20000,20
116,1000,10,10,583.1,116,20000,20
117,1000,10,10,583.5,117,20000,20
118,1000,10,10,584.4,118,20000,20
119,1000,10,10,584.8,119,20000,20
120,1000,10,10,585.05,120,20000,20
121,1000,10,10,585.45,121,20000,20
122,1000,10,10,585.45,122,20000,20
123,1000,10,10,586.2,123,20000,20
124,1000,10,10,586.65,124,20000,20
125,1000,10,10,587.05,125,20000,20
126,1000,10,10,587.4,126,20000,20
127,1000,10,10,587.75,127,20000,20
128,1000,10,10,588.4,128,20000,20
129,1000,10,10,589.0,129,20000,20
130,1000,10,10,589.7,130,20000,20
131,1000,10,10,590.4,131,20000,20
132,1000,10,10,590.75,132,20000,20
133,1000,10,10,590.75,133,20000,20
134,1000,10,10,590.9,134,20000,20
135,1000,10,10,591.45,135,20000,20
136,1000,10,10,591.85,136,20000,20
137,1000,10,10,592.25,137,20000,20
138,1000,10,10,592.95,138,20000,20
139,1000,10,10,593.4,139,20000,20
140,1000,10,10,593.75,140,20000,20
141,1000,10,10,594.35,141,20000,20
142,1000,10,10,595.6,142,20000,20
143,1000,10,10,596.1,143,20000,20
144,1000,10,10,596.1,144,20000,20
145,1000,10,10,596.2,145,20000,20
146,1000,10,10,596.3,146,20000,20
147,1000,10,10,596.8,147,20000,20
148,1000,10,10,597.05,148,20000,20
149,1000,10,10,597.25,149,20000,20
150,1000,10,10,598.0,150,20000,20
151,1000,10,10,598.8,151,20000,20
152,1000,10,10,599.2,152,20000,20
153,1000,10,10,599.8,153,20000,20
154,1000,10,10,600.35,154,20000,20
155,1000,10,10,600.35,155,20000,20
156,1000,10,10,600.65,156,20000,20
157,1000,10,10,601.5,157,20000,20
158,1000,10,10,601.8,158,20000,20
159,1000,10,10,602.4,159,20000,20
160,1000,10,10,602.85,160,20000,20
161,1000,10,10,603.45,161,20000,20
162,1000,10,10,603.8,162,20000,20
163,1000,10,10,603.9,163,20000,20
164,1000,10,10,604.45,164,20000,20
165,1000,10,10,604.9,165,20000,20
166,1000,10,10,604.9,166,20000,20
167,1000,10,10,604.7,167,20000,20
168,1000,10,10,605.15,168,20000,20
169,1000,10,10,605.6,169,20000,20
170,1000,10,10,606.05,170,20000,20
171,1000,10,10,606.25,171,20000,20
172,1000,10,10,606.7,172,20000,20
173,1000,10,10,607.0,173,20000,20
174,1000,10,10,607.6,174,20000,20
175,1000,10,10,607.85,175,20000,20
176,1000,10,10,608.45,176,20000,20
177,1000,10,10,608.45,177,20000,20
178,1000,10,10,608.35,178,20000,20
179,1000,10,10,608.8,179,20000,20
180,1000,10,10,609.15,180,20000,20
181,1000,10,10,609.25,181,20000,20
182,1000,10,10,609.45,182,20000,20
183,1000,10,10,609.55,183,20000,20
184,1000,10,10,610.5,184,20000,20
185,1000,10,10,611.05,185,20000,20
186,1000,10,10,611.3,186,20000,20
187,1000,10,10,611.75,187,20000,20
188,1000,10,10,611.75,188,20000,20
189,1000,10,10,611.9,189,20000,20
190,1000,10,10,612.8,190,20000,20
191,1000,10,10,613.2,191,20000,20
