,n,t,r,d,i,id,iter
445,30,180,1,17.2,445,15000,10
446,30,180,1,17.2,446,15000,10
447,30,180,1,17.2,447,15000,10
448,30,180,1,17.2,448,15000,10
449,30,180,1,17.2,449,15000,10
450,30,180,1,17.2,450,15000,10
451,30,180,1,17.2,451,15000,10
452,30,180,1,17.2,452,15000,10
453,30,180,1,17.2,453,15000,10
454,30,180,1,17.2,454,15000,10
455,30,180,1,17.2,455,15000,10
456,30,180,1,17.3,456,15000,10
457,30,180,1,17.3,457,15000,10
458,30,180,1,17.3,458,15000,10
459,30,180,1,17.3,459,15000,10
460,30,180,1,17.3,460,15000,10
461,30,180,1,17.3,461,15000,10
462,30,180,1,17.3,462,15000,10
463,30,180,1,17.3,463,15000,10
464,30,180,1,17.3,464,15000,10
465,30,180,1,17.3,465,15000,10
466,30,180,1,17.3,466,15000,10
467,30,180,1,17.7,467,15000,10
468,30,180,1,17.7,468,15000,10
469,30,180,1,17.7,469,15000,10
470,30,180,1,17.7,470,15000,10
471,30,180,1,17.8,471,15000,10
472,30,180,1,17.8,472,15000,10
473,30,180,1,18.2,473,15000,10
474,30,180,1,18.2,474,15000,10
475,30,180,1,18.2,475,15000,10
476,30,180,1,18.2,476,15000,10
477,30,180,1,18.2,477,15000,10
478,30,180,1,18.2,478,15000,10
479,30,180,1,18.2,479,15000,10
480,30,180,1,18.2,480,15000,10
481,30,180,1,18.2,481,15000,10
482,30,180,1,18.4,482,15000,10
483,30,180,1,18.4,483,15000,10
484,30,180,1,18.4,484,15000,10
485,30,180,1,18.4,485,15000,10
486,30,180,1,18.6,486,15000,10
487,30,180,1,18.8,487,15000,10
488,30,180,1,18.8,488,15000,10
489,30,180,1,18.8,489,15000,10
490,30,180,1,18.8,490,15000,10
491,30,180,1,18.8,491,15000,10
492,30,180,1,18.8,492,15000,10
493,30,180,1,18.8,493,15000,10
494,30,180,1,18.8,494,15000,10
495,30,180,1,18.8,495,15000,10
496,30,180,1,18.8,496,15000,10
497,30,180,1,18.8,497,15000,10
498,30,180,1,18.8,498,15000,10
499,30,180,1,18.9,499,15000,10
500,30,180,1,18.9,500,15000,10
501,30,180,1,18.9,501,15000,10
502,30,180,1,18.9,502,15000,10
503,30,180,1,18.9,503,15000,10
504,30,180,1,18.9,504,15000,10
505,30,180,1,18.9,505,15000,10
506,30,180,1,18.9,506,15000,10
507,30,180,1,18.9,507,15000,10
508,30,180,1,18.9,508,15000,10
509,30,180,1,18.9,509,15000,10
510,30,180,1,18.9,510,15000,10
511,30,180,1,18.9,511,15000,10
512,30,180,1,18.9,512,15000,10
513,30,180,1,18.9,513,15000,10
514,30,180,1,18.9,514,15000,10
515,30,180,1,18.9,515,15000,10
516,30,180,1,18.9,516,15000,10
517,30,180,1,19.1,517,15000,10
518,30,180,1,19.1,518,15000,10
519,30,180,1,19.1,519,15000,10
520,30,180,1,19.1,520,15000,10
521,30,180,1,19.2,521,15000,10
522,30,180,1,19.2,522,15000,10
523,30,180,1,19.2,523,15000,10
524,30,180,1,19.2,524,15000,10
525,30,180,1,19.2,525,15000,10
526,30,180,1,19.2,526,15000,10
527,30,180,1,19.2,527,15000,10
528,30,180,1,19.2,528,15000,10
529,30,180,1,19.2,529,15000,10
530,30,180,1,19.2,530,15000,10
531,30,180,1,19.4,531,15000,10
532,30,180,1,19.6,532,15000,10
533,30,180,1,19.6,533,15000,10
534,30,180,1,19.6,534,15000,10
535,30,180,1,19.6,535,15000,10
536,30,180,1,19.6,536,15000,10
537,30,180,1,19.6,537,15000,10
538,30,180,1,19.6,538,15000,10
539,30,180,1,19.6,539,15000,10
540,30,180,1,19.6,540,15000,10
541,30,180,1,19.6,541,15000,10
542,30,180,1,19.6,542,15000,10
543,30,180,1,19.6,543,15000,10
544,30,180,1,19.6,544,15000,10
545,30,180,1,11.9,545,15000,10
546,30,180,1,11.9,546,15000,10
547,30,180,1,11.9,547,15000,10
548,30,180,1,11.9,548,15000,10
549,30,180,1,11.9,549,15000,10
550,30,180,1,12.2,550,15000,10
551,30,180,1,12.2,551,15000,10
552,30,180,1,13.5,552,15000,10
553,30,180,1,13.5,553,15000,10
554,30,180,1,13.5,554,15000,10
555,30,180,1,13.5,555,15000,10
556,30,180,1,13.5,556,15000,10
557,30,180,1,13.5,557,15000,10
558,30,180,1,13.5,558,15000,10
559,30,180,1,13.5,559,15000,10
560,30,180,1,13.5,560,15000,10
561,30,180,1,13.5,561,15000,10
562,30,180,1,13.5,562,15000,10
563,30,180,1,13.5,563,15000,10
564,30,180,1,13.5,564,15000,10
565,30,180,1,13.5,565,15000,10
566,30,180,1,13.7,566,15000,10
567,30,180,1,13.7,567,15000,10
568,30,180,1,13.7,568,15000,10
569,30,180,1,13.7,569,15000,10
570,30,180,1,13.7,570,15000,10
571,30,180,1,13.7,571,15000,10
572,30,180,1,13.7,572,15000,10
573,30,180,1,13.7,573,15000,10
574,30,180,1,13.7,574,15000,10
575,30,180,1,13.7,575,15000,10
576,30,180,1,13.9,576,15000,10
577,30,180,1,13.9,577,15000,10
578,30,180,1,13.9,578,15000,10
579,30,180,1,13.9,579,15000,10
580,30,180,1,13.9,580,15000,10
581,30,180,1,13.9,581,15000,10
582,30,180,1,13.9,582,15000,10
583,30,180,1,13.9,583,15000,10
584,30,180,1,13.9,584,15000,10
585,30,180,1,13.9,585,15000,10
586,30,180,1,13.9,586,15000,10
587,30,180,1,13.9,587,15000,10
588,30,180,1,13.9,588,15000,10
589,30,180,1,13.9,589,15000,10
590,30,180,1,13.9,590,15000,10
591,30,180,1,14.5,591,15000,10
592,30,180,1,14.5,592,15000,10
593,30,180,1,14.5,593,15000,10
594,30,180,1,14.8,594,15000,10
595,30,180,1,14.8,595,15000,10
596,30,180,1,14.8,596,15000,10
597,30,180,1,15.6,597,15000,10
598,30,180,1,15.7,598,15000,10
599,30,180,1,15.7,599,15000,10
600,30,180,1,15.7,600,15000,10
601,30,180,1,15.7,601,15000,10
602,30,180,1,15.7,602,15000,10
603,30,180,1,15.7,603,15000,10
604,30,180,1,15.7,604,15000,10
605,30,180,1,15.7,605,15000,10
606,30,180,1,15.7,606,15000,10
607,30,180,1,15.8,607,15000,10
608,30,180,1,15.8,608,15000,10
609,30,180,1,15.8,609,15000,10
610,30,180,1,15.8,610,15000,10
611,30,180,1,15.8,611,15000,10
612,30,180,1,16.0,612,15000,10
613,30,180,1,16.0,613,15000,10
614,30,180,1,16.0,614,15000,10
615,30,180,1,16.1,615,15000,10
616,30,180,1,16.1,616,15000,10
617,30,180,1,16.3,617,15000,10
618,30,180,1,16.3,618,15000,10
619,30,180,1,16.3,619,15000,10
620,30,180,1,16.3,620,15000,10
621,30,180,1,16.3,621,15000,10
622,30,180,1,16.3,622,15000,10
623,30,180,1,16.4,623,15000,10
624,30,180,1,16.4,624,15000,10
625,30,180,1,16.4,625,15000,10
626,30,180,1,16.4,626,15000,10
627,30,180,1,16.4,627,15000,10
628,30,180,1,16.4,628,15000,10
629,30,180,1,16.4,629,15000,10
630,30,180,1,16.4,630,15000,10
631,30,180,1,16.4,631,15000,10
632,30,180,1,16.4,632,15000,10
633,30,180,1,16.4,633,15000,10
634,30,180,1,16.5,634,15000,10
635,30,180,1,16.7,635,15000,10
636,30,180,1,16.7,636,15000,10
637,30,180,1,16.7,637,15000,10
638,30,180,1,16.7,638,15000,10
639,30,180,1,16.7,639,15000,10
640,30,180,1,16.8,640,15000,10
641,30,180,1,16.8,641,15000,10
642,30,180,1,16.8,642,15000,10
643,30,180,1,16.8,643,15000,10
644,30,180,1,16.8,644,15000,10
645,30,180,1,16.8,645,15000,10
646,30,180,1,16.8,646,15000,10
647,30,180,1,16.8,647,15000,10
648,30,180,1,16.8,648,15000,10
649,30,180,1,16.8,649,15000,10
650,30,180,1,16.8,650,15000,10
651,30,180,1,16.8,651,15000,10
652,30,180,1,16.9,652,15000,10
653,30,180,1,16.9,653,15000,10
654,30,180,1,17.1,654,15000,10
655,30,180,1,17.2,655,15000,10
656,30,180,1,17.2,656,15000,10
657,30,180,1,17.2,657,15000,10
658,30,180,1,17.3,658,15000,10
659,30,180,1,17.3,659,15000,10
660,30,180,1,17.3,660,15000,10
661,30,180,1,17.3,661,15000,10
662,30,180,1,17.3,662,15000,10
663,30,180,1,17.3,663,15000,10
664,30,180,1,17.3,664,15000,10
665,30,180,1,17.3,665,15000,10
666,30,180,1,17.3,666,15000,10
667,30,180,1,17.4,667,15000,10
668,30,180,1,17.4,668,15000,10
669,30,180,1,17.4,669,15000,10
670,30,180,1,17.4,670,15000,10
671,30,180,1,17.4,671,15000,10
672,30,180,1,17.4,672,15000,10
673,30,180,1,17.4,673,15000,10
674,30,180,1,17.4,674,15000,10
675,30,180,1,17.4,675,15000,10
676,30,180,1,17.4,676,15000,10
677,30,180,1,17.4,677,15000,10
678,30,180,1,17.4,678,15000,10
679,30,180,1,17.6,679,15000,10
680,30,180,1,17.6,680,15000,10
681,30,180,1,17.8,681,15000,10
682,30,180,1,17.8,682,15000,10
683,30,180,1,17.8,683,15000,10
684,30,180,1,17.8,684,15000,10
685,30,180,1,17.8,685,15000,10
686,30,180,1,17.8,686,15000,10
687,30,180,1,17.8,687,15000,10
688,30,180,1,17.8,688,15000,10
689,30,180,1,18.4,689,15000,10
690,30,180,1,18.4,690,15000,10
691,30,180,1,18.4,691,15000,10
692,30,180,1,18.4,692,15000,10
693,30,180,1,18.4,693,15000,10
694,30,180,1,18.4,694,15000,10
695,30,180,1,18.4,695,15000,10
696,30,180,1,18.4,696,15000,10
697,30,180,1,18.4,697,15000,10
698,30,180,1,18.4,698,15000,10
699,30,180,1,18.4,699,15000,10
700,30,180,1,18.4,700,15000,10
701,30,180,1,18.4,701,15000,10
702,30,180,1,18.4,702,15000,10
703,30,180,1,18.4,703,15000,10
704,30,180,1,18.4,704,15000,10
705,30,180,1,18.4,705,15000,10
706,30,180,1,18.4,706,15000,10
707,30,180,1,18.4,707,15000,10
708,30,180,1,18.4,708,15000,10
709,30,180,1,18.4,709,15000,10
710,30,180,1,18.4,710,15000,10
711,30,180,1,18.4,711,15000,10
712,30,180,1,18.4,712,15000,10
713,30,180,1,18.8,713,15000,10
714,30,180,1,18.8,714,15000,10
715,30,180,1,18.8,715,15000,10
716,30,180,1,18.8,716,15000,10
717,30,180,1,18.8,717,15000,10
718,30,180,1,18.8,718,15000,10
719,30,180,1,18.8,719,15000,10
720,30,180,1,18.8,720,15000,10
721,30,180,1,19.3,721,15000,10
722,30,180,1,19.3,722,15000,10
723,30,180,1,19.3,723,15000,10
724,30,180,1,19.3,724,15000,10
725,30,180,1,19.3,725,15000,10
726,30,180,1,12.6,726,15000,10
727,30,180,1,12.6,727,15000,10
728,30,180,1,12.6,728,15000,10
729,30,180,1,12.6,729,15000,10
730,30,180,1,13.3,730,15000,10
731,30,180,1,13.3,731,15000,10
732,30,180,1,13.3,732,15000,10
733,30,180,1,13.3,733,15000,10
734,30,180,1,13.3,734,15000,10
